adult,movie_id,original_language,popularity,revenue,runtime,status,title,vote_average,vote_count,genre,lang,company_name,movie_country,release_year
False,16353,th,32.795,8936663,98,Released,Ong Bak 2,6.4,635,Adventure,Thai,Iyara Films,TH,2008
False,1187364,es,32.79,0,90,Released,Mala Persona,5.9,22,Comedy,Spanish,Rodar y Rodar,ES,2024
False,1078012,zh,32.775,220210000,94,Released,Boonie Bears: Guardian Code,7.0,10,Animation,Mandarin,Huaqiang Fangte Animation,CN,2023
False,935,en,32.771,9500000,95,Released,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8.1,5669,Comedy,English,Hawk Films,GB,1964
False,4638,en,32.768,80600000,121,Released,Hot Fuzz,7.6,7620,Crime,English,Big Talk Studios,GB,2007
False,1171634,fr,32.767,0,104,Released,When Fall Is Coming,6.5,61,Drama,French,Mandarin Cinéma,FR,2024
False,1202235,te,32.76,0,147,Released,Daaku Maharaaj,0.0,0,Action,Telugu,Sithara Entertainments,IN,2025
False,852046,fr,32.757,0,97,Released,Athena,6.613,736,Action,French,Iconoclast,FR,2022
False,187,en,32.745,158733820,124,Released,Sin City,7.459,8186,Thriller,English,Dimension Films,US,2005
False,852445,fr,32.726,0,99,Released,Acid,5.611,253,Drama,French,Pathé,FR,2023
False,594,en,32.723,219417255,128,Released,The Terminal,7.3,7957,Comedy,Bulgarian,DreamWorks Pictures,US,2004
False,11186,en,32.71,35763605,84,Released,Child's Play 2,6.3,1846,Horror,English,Universal Pictures,US,1990
False,272108,ja,32.7,0,50,Released,Alien from the Darkness,5.8,10,Animation,English,Koganei Editorial Office,JP,1997
False,442062,en,32.684,93320380,90,Released,Goosebumps 2: Haunted Halloween,6.1,1533,Comedy,English,Columbia Pictures,US,2018
False,1111371,ms,32.665,0,88,Released,100KG Vampire,0.0,0,Comedy,Malay,MIG Production Sdn Bhd,MY,2023
False,9334,en,32.644,165333180,92,Released,The Scorpion King,5.581,3141,Action,English,Universal Pictures,US,2002
False,1025491,en,32.633,1697993,109,Released,Freud's Last Session,6.6,103,Drama,English,WestEnd Films,US,2023
False,1186350,ml,32.63,11559958,145,Released,Marco,7.5,12,Action,English,Cubes Entertainments,IN,2024
False,546726,en,32.622,0,22,Released,Sub Rosa,6.0,14,Drama,English,Kn2s Productions,US,2014
False,10771,en,32.615,104400000,98,Released,The Tuxedo,5.7,1967,Thriller,Cantonese,DreamWorks Pictures,US,2002
False,71,en,32.593,109280263,110,Released,Billy Elliot,7.593,3849,Drama,English,StudioCanal,GB,2000
False,631843,en,32.578,90146510,108,Released,Old,6.3,4482,Thriller,English,Universal Pictures,US,2021
False,658,en,32.576,124900000,110,Released,Goldfinger,7.349,3587,Adventure,Mandarin,EON Productions,GB,1964
False,764,en,32.562,29612367,85,Released,The Evil Dead,7.282,4031,Horror,English,Renaissance Pictures,US,1981
False,595985,en,32.555,0,91,Released,Cold Blood,5.3,404,Thriller,English,Ascot Elite Entertainment Group,FR,2019
False,857553,en,32.545,0,100,Released,Johnny & Clyde,5.0,38,Action,English,Verdi Productions,US,2023
False,22804,en,32.54,69752402,90,Released,Saw VI,6.283,3242,Horror,English,Lionsgate,US,2009
False,766798,es,32.522,23099858,123,Released,Parallel Mothers,6.8,936,Drama,Spanish,El Deseo,ES,2021
False,6282,en,32.515,113900000,100,Released,Coyote Ugly,6.26,2095,Comedy,English,Touchstone Pictures,US,2000
False,974931,en,32.514,0,105,Released,Totally Killer,6.855,889,Comedy,English,Blumhouse Television,US,2023
False,17979,en,32.513,325286646,94,Released,A Christmas Carol,6.885,4621,Animation,English,Walt Disney Pictures,US,2009
False,1690,en,32.511,81979826,94,Released,Hostel,5.9,3638,Horror,Czech,International Production Company,US,2005
False,845222,ko,32.49,0,92,Released,Kingdom: Ashin of the North,7.1,550,Drama,Korean,Studio Dragon,KR,2021
False,698,en,32.487,210308099,126,Released,Moonraker,6.2,1986,Action,English,EON Productions,GB,1979
False,9560,en,32.484,50012507,103,Released,A Walk in the Clouds,7.3,992,Drama,English,Zucker Brothers Productions,US,1995
False,522478,en,32.483,153000000,93,Released,Peter Rabbit 2: The Runaway,7.089,809,Family,English,Columbia Pictures,AU,2021
False,568091,en,32.481,0,101,Released,Fractured,6.7,2570,Thriller,English,Koji Productions,US,2019
False,1364082,en,32.479,0,86,Released,Hijack '93,5.4,22,Thriller,English,Native Media TV,NG,2024
False,43074,en,32.477,229147509,117,Released,Ghostbusters,5.35,6447,Action,English,Ghost Corps,US,2016
False,335795,en,32.46,0,89,Released,Monster High: The Movie,6.866,273,Family,English,Mattel Television,US,2022
False,9312,en,32.452,122195920,101,Released,Mortal Kombat,5.853,2291,Action,French,New Line Cinema,US,1995
False,167032,en,32.448,3876587,97,Released,Curse of Chucky,5.9,1569,Horror,English,Universal 1440 Entertainment,US,2013
False,2698,en,32.422,174400000,96,Released,Evan Almighty,5.577,4296,Fantasy,English,Universal Pictures,US,2007
False,20943,en,32.418,321700000,96,Released,The Ugly Truth,6.499,3539,Comedy,English,Lakeshore Entertainment,US,2009
False,961323,en,32.417,0,99,Released,Nimona,7.9,1127,Animation,English,Annapurna Pictures,US,2023
False,5924,en,32.41,53267000,151,Released,Papillon,7.8,1924,Crime,English,Allied Artists Pictures,US,1973
False,4032,en,32.4,59490000,103,Released,My Girl,7.4,2097,Comedy,English,Columbia Pictures,US,1991
False,484641,en,32.39,31626978,119,Released,Anna,6.7,2728,Action,English,EuropaCorp,US,2019
False,817,en,32.379,312016928,95,Released,Austin Powers: The Spy Who Shagged Me,6.281,3345,Adventure,German,New Line Cinema,US,1999
False,90730,es,32.368,198242,104,Released,Sadomania,5.149,37,Action,Spanish,Plata Films S.A.,DE,1981
False,10865,en,32.366,186053725,95,Released,Atlantis: The Lost Empire,7.011,4773,Animation,English,Walt Disney Pictures,US,2001
False,965143,ko,32.348,0,105,Released,Cyber Hell: Exposing an Internet Horror,7.2,90,Documentary,Korean,Indiestory,KR,2022
False,381890,zh,32.342,553810228,93,Released,The Mermaid,6.529,416,Comedy,Mandarin,China Film Group Corporation,CN,2016
False,15567,en,32.327,0,60,Released,Stitch! The Movie,6.435,703,Comedy,English,Disney Television Animation,US,2003
False,765,en,32.325,10900000,84,Released,Evil Dead II,7.5,3150,Horror,English,Rosebud Releasing Corporation,US,1987
False,1227816,en,32.316,0,111,Released,Red Right Hand,6.8,145,Crime,English,Asbury Park Pictures,US,2024
False,1213,en,32.313,128798265,140,Released,The Talented Mr. Ripley,7.194,3780,Thriller,English,Mirage Enterprises,US,1999
False,336592,en,32.308,0,51,Released,The Science of Interstellar,6.734,32,Documentary,English,Gemini Productions,US,2014
False,426,en,32.308,7808900,128,Released,Vertigo,8.162,5788,Mystery,English,Paramount Pictures,US,1958
False,1160164,en,32.307,261656269,169,Released,TAYLOR SWIFT | THE ERAS TOUR,8.3,427,Music,English,Taylor Swift Productions,US,2023
False,28209,fr,32.305,0,84,Released,Emmanuelle: The Joys of a Woman,5.6,143,Drama,English,Trinacra Films,FR,1975
False,10588,en,32.302,133800000,81,Released,The Cat in the Hat,5.263,1659,Comedy,English,Universal Pictures,US,2003
False,1290287,en,32.292,0,90,Released,Hot Frosty,5.975,237,Romance,English,Muse Entertainment,US,2024
False,10730,en,32.276,90614445,134,Released,King Kong,6.2,843,Adventure,English,Paramount Pictures,US,1976
False,5176,en,32.267,70000000,122,Released,3:10 to Yuma,7.211,3625,Western,English,Lionsgate,US,2007
False,1029244,zh,32.263,0,105,Released,The Chronicles of Libidoists,4.3,3,Drama,Mandarin,Atom Cinema,TW,2024
False,184,en,32.253,74727492,154,Released,Jackie Brown,7.357,6384,Crime,English,Miramax,US,1997
False,70006,en,32.221,0,99,Released,Never Back Down 2: The Beatdown,6.4,646,Drama,English,Stage 6 Films,US,2011
False,9476,en,32.202,117487473,132,Released,A Knight's Tale,6.861,3063,Adventure,English,Columbia Pictures,US,2001
False,86328,en,32.196,0,19,Released,Terrifier,6.161,211,Horror,English,D&D Films,US,2011
False,1013860,en,32.19,0,102,Released,R.I.P.D. 2: Rise of the Damned,6.339,596,Fantasy,English,Universal 1440 Entertainment,US,2022
False,1206617,en,32.16,40236104,99,Released,The Best Christmas Pageant Ever,6.992,65,Comedy,English,Kingdom Story Company,US,2024
False,1729,zh,32.158,127906624,104,Released,The Forbidden Kingdom,6.6,1711,Action,Mandarin,Casey Silver Productions,CN,2008
False,16337,en,32.153,8000000,100,Released,The Texas Chainsaw Massacre 2,5.6,886,Horror,English,The Cannon Group,US,1986
False,587,en,32.133,123200000,125,Released,Big Fish,7.759,7242,Adventure,English,Columbia Pictures,US,2003
False,36419,en,32.132,3606395,104,Released,After.Life,6.295,1127,Drama,English,Lleju Productions,US,2009
False,13285,en,32.128,0,76,Released,Barbie Fairytopia: Mermaidia,6.8,698,Animation,English,Mainframe Entertainment,US,2006
False,842033,ko,32.126,0,106,Released,Ghost Mansion,7.284,206,Horror,Korean,MCMC,KR,2021
False,123025,en,32.126,0,76,Released,"Batman: The Dark Knight Returns, Part 1",7.734,1606,Science Fiction,English,Warner Premiere,US,2012
False,606856,en,32.12,0,113,Released,Togo,8.1,2052,Adventure,English,Walt Disney Pictures,US,2019
False,582014,en,32.12,20379604,113,Released,Promising Young Woman,7.4,3273,Thriller,English,LuckyChap Entertainment,US,2020
False,11007,en,32.116,190212113,98,Released,Cheaper by the Dozen,6.3,2780,Comedy,English,20th Century Fox,US,2003
False,19840,en,32.112,15300000,102,Released,"I Love You, Beth Cooper",6.0,881,Comedy,English,Fox Atomic,US,2009
False,301959,en,32.103,0,23,Released,Interstellar: Nolan's Odyssey,7.725,178,Documentary,English,Sky Movies,US,2014
False,547565,en,32.102,14600000,107,Released,The Night House,6.6,1149,Drama,English,Phantom Four,US,2021
False,20222,es,32.102,0,108,Released,Sex with Love,6.6,232,Comedy,Spanish,Chilechitá,CL,2003
False,823482,en,32.087,14114415,102,Released,Dream Scenario,6.665,941,Comedy,English,A24,US,2023
False,11237,en,32.079,70992898,96,Released,Anacondas: The Hunt for the Blood Orchid,5.5,977,Adventure,English,Middle Fork Productions,AU,2004
False,113082,ja,32.07,2152610,76,Released,Berserk: The Golden Age Arc I - The Egg of the King,7.2,486,Animation,Japanese,Beyond C.,JP,2012
False,296271,en,32.052,0,111,Released,The Devil Conspiracy,6.5,366,Horror,English,Czech Anglo Pictures,CZ,2023
False,1148027,en,32.049,0,84,Released,New Life,6.091,93,Horror,English,Great Lakes Vacuum Supplies Unlimited,US,2024
False,1219529,es,32.041,0,91,Released,Aire: Just Breathe,5.7,10,Science Fiction,Spanish,Producciones Linea Espiral,DO,2024
False,809140,en,32.023,21591034,124,Released,Father Stu,7.1,623,Drama,English,Municipal Pictures,US,2022
False,460793,en,32.012,0,22,Released,Olaf's Frozen Adventure,6.459,1442,Animation,English,Walt Disney Pictures,US,2017
False,6145,en,31.995,91354215,113,Released,Fracture,7.272,3926,Thriller,English,M7 Filmproduktion,US,2007
False,287948,en,31.991,72629670,95,Released,The Transporter Refueled,5.518,1492,Action,English,EuropaCorp,US,2015
False,999644,en,31.99,0,103,Released,You Are So Not Invited to My Bat Mitzvah,6.437,423,Comedy,English,Happy Madison Productions,US,2023
False,761053,en,31.979,0,102,Released,Gabriel's Inferno: Part III,8.4,1056,Romance,English,PassionFlix,US,2020
False,890771,en,31.978,0,101,Released,The Black Demon,5.976,637,Thriller,English,Mucho Mas Media,US,2023
False,1072342,en,31.975,54768317,98,Released,Night Swim,5.6,649,Horror,English,Atomic Monster,US,2024
False,1010928,fr,31.966,0,114,Released,Wingwomen,6.065,436,Action,French,Gaumont,FR,2023
False,1041513,en,31.958,0,45,Released,Encanto at the Hollywood Bowl,7.0,158,Music,English,Disney Concerts,US,2022
False,16355,ja,31.934,0,54,Released,Sonic the Hedgehog: The Movie,6.8,62,Action,English,General Entertainment Co. LTD,JP,1996
False,840889,en,31.919,778500,94,Released,Stopmotion,6.421,151,Horror,English,BlueLight,GB,2024
False,454615,en,31.912,0,105,Released,Black Water,5.536,250,Action,English,Dawn's Light,CA,2018
False,1017204,ja,31.909,0,11,Released,The Day Naruto Became Hokage,7.4,57,Animation,Japanese,Aniplex,JP,2016
False,405775,en,31.907,4500000,90,Released,The Wall,6.4,964,War,English,Big Indie Pictures,US,2017
False,38810,el,31.905,110248,98,Released,Dogtooth,7.075,2333,Drama,Greek,Greek Film Centre,GR,2009
False,11713,zh,31.904,100000000,108,Released,Fist of Fury,7.247,954,Drama,Mandarin,Orange Sky Golden Harvest,HK,1972
False,499701,en,31.901,120600000,102,Released,Dora and the Lost City of Gold,6.6,1720,Adventure,Spanish,Nickelodeon Movies,AU,2019
False,9762,en,31.893,114194847,104,Released,Step Up,6.9,3707,Music,English,Eketahuna LLC,US,2006
False,514999,en,31.881,0,97,Released,Murder Mystery,6.271,4455,Action,English,Vinson Films,US,2019
False,11231,en,31.875,15876353,107,Released,The Next Karate Kid,5.347,1019,Action,English,Columbia Pictures,US,1994
False,567604,en,31.874,51349833,118,Released,Once Upon a Deadpool,7.088,788,Comedy,English,20th Century Fox,US,2018
False,964980,en,31.873,90100000,111,Released,Air,7.3,1966,Drama,English,Amazon Studios,US,2023
False,628917,en,31.864,0,89,Released,An American Pickle,5.7,507,Comedy,Hebrew,Point Grey Pictures,US,2020
False,1145645,tl,31.862,0,104,Released,Kamadora,1.5,2,Drama,Tagalog,Vivamax,PH,2023
False,164,en,31.862,9500000,115,Released,Breakfast at Tiffany's,7.655,4184,Comedy,English,Paramount Pictures,US,1961
False,420821,en,31.859,623190,99,Released,Chip 'n Dale: Rescue Rangers,7.0,1231,Animation,English,Walt Disney Pictures,US,2022
False,60935,en,31.841,31505287,103,Released,The Thing,6.2,2929,Horror,English,Universal Pictures,US,2011
False,1227624,es,31.839,0,95,Released,Killer Babes,7.4,39,Comedy,Spanish,Corazón Filmes,MX,2024
False,9454,en,31.839,98005666,121,Released,EverAfter,7.4,1462,Drama,English,20th Century Fox,US,1998
False,235271,en,31.825,17534314,105,Released,Addicted,5.9,412,Drama,English,Lionsgate,US,2014
False,10228,ja,31.817,172700000,75,Released,Pokémon: The First Movie,6.9,1455,Animation,Japanese,OLM,JP,1998
False,817758,en,31.816,29048571,158,Released,TÁR,7.1,1282,Music,English,Focus Features,US,2022
False,1207123,zh,31.81,59307515,133,Released,White Snake: Afloat,8.0,11,Animation,Mandarin,Light Chaser Animation Studios,CN,2024
False,12085,en,31.803,0,104,Released,Mad Money,6.5,667,Action,English,Millennium Media,US,2008
False,17578,en,31.789,373993951,107,Released,The Adventures of Tintin,6.898,5404,Adventure,English,Paramount Pictures,US,2011
False,11838,ja,31.776,3657876,92,Released,Ju-on: The Grudge,6.7,809,Horror,Japanese,Oz Company,JP,2002
False,488623,ko,31.764,9968972,108,Released,Forgotten,7.95,1126,Thriller,Korean,BA Entertainment,KR,2017
False,927547,ml,31.763,2375182,118,Released,All We Imagine as Light,7.0,88,Drama,Hindi,petit chaos,IN,2024
False,2666,en,31.748,27200000,100,Released,Dark City,7.3,2833,Mystery,English,New Line Cinema,AU,1998
False,380,en,31.729,354825435,134,Released,Rain Man,7.8,6403,Drama,Italian,United Artists,US,1988
False,17609,en,31.72,7413863,104,Released,Antichrist,6.6,2594,Drama,English,Zentropa Entertainments,DK,2009
False,699,en,31.717,195300000,128,Released,For Your Eyes Only,6.53,1860,Adventure,Greek,EON Productions,GB,1981
False,242095,en,31.71,2665322,97,Released,The Signal,6.014,1680,Thriller,English,Signal Film Group,US,2014
False,985,en,31.708,7000000,89,Released,Eraserhead,7.4,2444,Horror,English,AFI,US,1977
False,563,en,31.708,121214377,129,Released,Starship Troopers,7.079,4958,Adventure,English,TriStar Pictures,US,1997
False,834,en,31.704,111476513,106,Released,Underworld: Evolution,6.582,4039,Fantasy,English,Screen Gems,US,2006
False,15370,ja,31.702,54016370,75,Released,The Cat Returns,7.1,2228,Adventure,Japanese,Studio Ghibli,JP,2002
False,516486,en,31.695,0,92,Released,Greyhound,7.4,2932,War,English,Playtone,US,2020
False,399404,en,31.68,150847207,125,Released,Darkest Hour,7.4,5114,Drama,English,Working Title Films,GB,2017
False,460019,en,31.679,95330493,101,Released,Truth or Dare,5.936,4035,Thriller,English,Blumhouse Productions,US,2018
False,9600,en,31.674,173959438,98,Released,Big Momma's House,5.8,2311,Crime,English,Regency Enterprises,US,2000
False,10925,en,31.665,14241310,91,Released,The Return of the Living Dead,7.2,2082,Horror,English,Hemdale Film Corporation,US,1985
False,1063879,fr,31.661,2110014,106,Released,Infested,6.7,397,Horror,French,My Box Films,FR,2023
False,1148713,es,31.66,1751343,102,Released,The Courier,6.5,117,Thriller,Spanish,Vaca Films,ES,2024
False,9276,en,31.642,40283321,104,Released,The Faculty,6.5,2000,Horror,English,Los Hooligans Productions,US,1998
False,12159,en,31.632,71485043,113,Released,What Dreams May Come,7.2,2312,Drama,English,PolyGram Filmed Entertainment,US,1998
False,870096,zh,31.631,0,89,Released,Restart the Earth,6.8,135,Science Fiction,Mandarin,Zhong Lele Pictures,CN,2021
False,1146972,ja,31.627,36038764,125,Released,Mobile Suit Gundam SEED FREEDOM,6.7,54,Animation,Japanese,Bandai Namco Filmworks,JP,2024
False,1400224,tl,31.62,0,95,Released,Boy Kaldag,0.0,0,Drama,Tagalog,Vivamax,PH,2024
False,2270,en,31.619,137500000,127,Released,Stardust,7.278,4090,Adventure,English,Paramount Pictures,US,2007
False,14199,en,31.615,72000000,92,Released,The Adventures of Sharkboy and Lavagirl,5.179,1509,Adventure,English,Troublemaker Studios,US,2005
False,499932,en,31.606,0,138,Released,The Devil All the Time,7.208,3375,Crime,English,Nine Stories Productions,US,2020
False,10897,en,31.606,67308282,82,Released,The Little Rascals,6.8,1214,Romance,English,Universal Pictures,US,1994
False,39106,ja,31.596,19500000,50,Released,Dragon Ball Z: Bio-Broly,5.7,521,Animation,Japanese,Toei Company,JP,1994
False,691,en,31.591,185438673,125,Released,The Spy Who Loved Me,6.799,1990,Adventure,English,EON Productions,GB,1977
False,816741,es,31.571,0,100,Released,Grey Eyes,5.7,65,Action,Spanish,Fundación Dodecá,ES,2018
False,598387,en,31.556,762183,84,Released,The Tiger's Apprentice,7.0,43,Animation,English,Paramount Animation,US,2024
False,1226406,en,31.547,0,83,Post Production,Love Hurts,0.0,0,Action,English,87North Productions,US,2025
False,36239,en,31.539,0,71,Released,Slaughtered Vomit Dolls,4.2,106,Horror,English,Kingdom of Hell Productions,CA,2006
