adult,backdrop_path,belongs_to_collection,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count
False,/qDVdTL1KqGmGLGsy7UPA3vksku7.jpg,False,75000000,,9802,tt0117500,en,The Rock,"When vengeful General Francis X. Hummel seizes control of Alcatraz Island and threatens to launch missiles loaded with deadly chemical weapons into San Francisco, only a young FBI chemical weapons expert and notorious Federal prisoner have the skills to penetrate the impregnable island fortress and take him down.",46.614,/j5mxLNWjUlXUUk8weFBtnF4afIR.jpg,1996-06-07,335062621,137,Released,Alcatraz. Only one man has ever broken out. Now five million lives depend on two men breaking in.,The Rock,False,7.131,4717
False,/9UAKA6ceZi6TgQwTAAMt7DWwYPI.jpg,False,25000000,https://www.paramountmovies.com/movies/there-will-be-blood,7345,tt0469494,en,There Will Be Blood,"Ruthless silver miner, turned oil prospector, Daniel Plainview, moves to oil-rich California. Using his son to project a trustworthy, family-man image, Plainview cons local landowners into selling him their valuable properties for a pittance. However, local preacher Eli Sunday suspects Plainview's motives and intentions, starting a slow-burning feud that threatens both their lives.",46.606,/nuZDiX8okojcwkStdaMjA9LUQAT.jpg,2007-12-26,77208711,158,Released,There will be greed. There will be vengeance.,There Will Be Blood,False,8.1,6695
False,/23irkwXmMjHQ2qaJSzyrYdWQfNK.jpg,False,0,,423502,tt7360646,ko,내 친구의 엄마,"After her mother dies, Young-jae visits her older sister's house, who took care of herself like her, and reunites with her sister, Soon-ae. She is incredibly greedy and charming. With the provocation of Soon-ae, the two develop into a secret relationship. One day when she was having a hot night with her mature lead, her daughter got stuck between the two ...  A young and sexy daughter, a seasoned and mature mother, and a man wandering between mother and daughter.  An unprecedented triangular romance between the three begins.",46.596,/19ly5EebC8LlejpbWWSBEMqtJz1.jpg,2016-10-12,0,78,Released,,My Friend's Mom,False,3.5,10
False,/8urrLPW6HFaIuRhJ1G3iQ7usEo7.jpg,False,20000000,http://www.17againmovie.com/,16996,tt0974661,en,17 Again,"On the brink of a midlife crisis, 30-something Mike O'Donnell wishes he could have a ""do-over."" And that's exactly what he gets when he wakes up one morning to find he's 17 years old again. With his adult mind stuck inside the body of a teenager, Mike actually has the chance to reverse some decisions he wishes he'd never made. But maybe they weren't so bad after all.",46.596,/yEcfFXEWpuXcfsR9nKESVCFneqV.jpg,2009-03-11,136300000,102,Released,Who says you're only young once?,17 Again,False,6.307,5138
False,/v8zOcynvSd6IW3FzZrvst2HJ53s.jpg,False,25000000,https://www.uphe.com/movies/legend-2015,276907,tt3569230,en,Legend,"Suave, charming and volatile, Reggie Kray and his unstable twin brother Ronnie start to leave their mark on the London underworld in the 1960s. Using violence to get what they want, the siblings orchestrate robberies and murders while running nightclubs and protection rackets. With police Detective Leonard ""Nipper"" Read hot on their heels, the brothers continue their rapid rise to power and achieve tabloid notoriety.",46.555,/4shf5Alq4KWCKqrAAQe0JGJHYp5.jpg,2015-09-09,42972994,132,Released,"Love, fight, live, rule like a legend.",Legend,False,7.057,3895
False,/g6QPI70Kzt91Q0lGyLfsVqZAwlJ.jpg,False,40000000,http://www.lonesurvivorfilm.com,193756,tt1091191,en,Lone Survivor,"Four Navy SEALs on a covert mission to neutralize a high-level Taliban operative must make an impossible moral decision in the mountains of Afghanistan that leads them into an enemy ambush. As they confront unthinkable odds, the SEALs must find reserves of strength and resilience to fight to the finish.",46.502,/zaBIrloyhGK7iNTZMb3f9SARsl8.jpg,2013-12-24,149295601,121,Released,Based on true acts of courage,Lone Survivor,False,7.4,4361
False,/tcrljv2iFjZgoJV7RNf45TNFso1.jpg,False,0,,595801,tt8164750,en,Other Side of the Box,A couple receives a mysterious package from an old friend.,46.495,/urrCNl6jz5h1xIm0JZk0Dn5SEUJ.jpg,2018-10-31,0,15,Released,,Other Side of the Box,False,6.692,78
False,/jl7RhBszdR4chHuL9DLoIYjjNcJ.jpg,The Fruit is Ripe Series,0,,85877,tt2084885,cn,蜜桃成熟時33D,"A young woman named Future is sent from the year 2046 to the year 2011 in Hong Kong. Future was sent by the United Nations in order to get pregnant, where she can then extract her genes and repopulate the earth as 99% of males have become infertile in the future due to attacks from Planet Xucker. Two assassins from Xuckler are sent after her to stop her. Future meets three University students: Felix, Dan-san and Sing. The men are obsessed with female students next door: Chin-chin, Chen-chen and Sai-sai. The students agree to help Future find a mate at the university.",46.48,/jfYbvQmWt28MTJGB6IX6PC00qHq.jpg,2011-10-06,0,82,Released,,The 33D Invader,False,5.7,25
False,/sFEYsEfzTx7hhjetlNrme8B5OUo.jpg,False,54000000,http://vforvendetta.warnerbros.com/,752,tt0434409,en,V for Vendetta,"In a world in which Great Britain has become a fascist state, a masked vigilante known only as “V” conducts guerrilla warfare against the oppressive British government. When V rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.",46.479,/1avD1JeaRiJX5M4ahPdZPypGoGN.jpg,2006-02-23,132511035,132,Released,People should not be afraid of their governments. Governments should be afraid of their people.,V for Vendetta,False,7.898,14571
False,/3fChciF2G1wXHsyTfJD9y7uN6Il.jpg,The Vampire Chronicles Collection,60000000,,628,tt0110148,en,Interview with the Vampire,"A vampire relates his epic life story of love, betrayal, loneliness, and dark hunger to an over-curious reporter.",46.476,/2162lAT2MP36MyJd2sttmj5du5T.jpg,1994-11-11,223664608,123,Released,Drink from me and live forever,Interview with the Vampire,False,7.38,5903
False,/kbxk09QgBJfJjnp66ey3JCEshKf.jpg,False,16000000,http://rememberme-movie.com/,23169,tt1403981,en,Remember Me,"Still reeling from a heartbreaking family event and his parents' subsequent divorce, Tyler Hawkins discovers a fresh lease on life when he meets Ally Craig, a gregarious beauty who witnessed her mother's death. But as the couple draws closer, the fallout from their separate tragedies jeopardizes their love.",46.445,/j7umuMiLCHvWT7wYhFKJOTFSokF.jpg,2010-03-11,56000000,113,Released,Live in the moments.,Remember Me,False,7.121,3540
False,/y4NzXdvpJdwRmsnOT7HdkmHh6Yn.jpg,False,0,https://www.netflix.com/title/81002266,748167,tt13186604,en,Uglies,"In a futuristic dystopia with enforced beauty standards, a teen awaiting mandatory cosmetic surgery embarks on a journey to find her missing friend.",46.432,/jaUu9zHtbcFwrB5Y1DNYE09HMex.jpg,2024-09-12,0,100,Released,"In a world of extreme beauty, anyone normal is ugly.",Uglies,False,5.86,699
False,/aTGvZ3F8QnAD8cPpJRaaqRRxFK6.jpg,False,160000000,http://www.warcraft-themovie.com/,68735,tt0803096,en,Warcraft,"The peaceful realm of Azeroth stands on the brink of war as its civilization faces a fearsome race of invaders: orc warriors fleeing their dying home to colonize another. As a portal opens to connect the two worlds, one army faces destruction and the other faces extinction. From opposing sides, two heroes are set on a collision course that will decide the fate of their family, their people, and their home.",46.418,/nZIIOs06YigBnvmlJ2hxZeA8eTO.jpg,2016-05-25,433677183,123,Released,Two worlds. One home.,Warcraft,False,6.38,6819
False,/7fVH3iPculxmygNnm1W3FAQFAo7.jpg,Dragon Ball Super Collection,0,http://www.dragonball2013.com/,126963,tt2263944,ja,ドラゴンボールZ 神と神,"The events of Battle of Gods take place some years after the battle with Majin Buu, which determined the fate of the entire universe. After awakening from a long slumber, Beerus, the God of Destruction is visited by Whis, his attendant and learns that the galactic overlord Frieza has been defeated by a Super Saiyan from the North Quadrant of the universe named Goku, who is also a former student of the North Kai. Ecstatic over the new challenge, Goku ignores King Kai's advice and battles Beerus, but he is easily overwhelmed and defeated. Beerus leaves, but his eerie remark of ""Is there nobody on Earth more worthy to destroy?"" lingers on. Now it is up to the heroes to stop the God of Destruction before all is lost.",46.414,/nxZEdYcHMuD8SSuwusDnK9CD2H1.jpg,2013-03-30,50461371,85,Released,Be there when a hero becomes a god.,Dragon Ball Z: Battle of Gods,False,6.8,1539
False,/kraiVf8kuY8kVUkHsbbHUyt8iti.jpg,False,0,,1411695,tt35401814,tl,Halimuyak,"Mikee finally found love after years of misery, in the form of Divine, a stunning perfumer. But when a haunting scent from Divine’s past ties to the most painful chapter of Mikee’s life, can love survive when the truth threatens to destroy everything?",46.386,/tDNxFt3nQvLi4afNhL7NoeRo2VD.jpg,2025-01-17,0,0,Released,,Halimuyak,False,5.0,1
False,/40L18Jc7dE72de1LzZu3JajGYDr.jpg,Underworld Collection,70000000,https://www.sonypictures.com/movies/underworldawakening,52520,tt1496025,en,Underworld: Awakening,"Having escaped years of imprisonment, vampire warrioress Selene finds herself in a changed world where humans have discovered the existence of both Vampire and Lycan clans and are conducting an all-out war to eradicate both immortal species. Now Selene must battle the humans and a frightening new breed of super Lycans to ensure the death dealers' survival.",46.383,/jN0uuc8U6M3sTg9zEaliJV60Stf.jpg,2012-01-19,160112671,88,Released,Vengeance Returns,Underworld: Awakening,False,6.319,4080
False,/4pLi4QMm0MZ9TSoF3l8qQmY9HNO.jpg,False,92000000,,7446,tt0942385,en,Tropic Thunder,"A group of self-absorbed actors set out to make the most expensive war film ever. After ballooning costs force the studio to cancel the movie, the frustrated director refuses to stop shooting, leading his cast into the jungles of Southeast Asia, where they encounter real bad guys.",46.375,/zAurB9mNxfYRoVrVjAJJwGV3sPg.jpg,2008-08-09,195702811,107,Released,Get Some.,Tropic Thunder,False,6.7,6246
False,/wUzCzeM7ZRG0kHHOU8wiTrXdocd.jpg,False,45000000,,1624,tt0119528,en,Liar Liar,"Fletcher Reed, a fast-talking, habitual liar, divorced father, is an incredibly successful lawyer who has built his career by lying. He is used to giving priority to his job and always breaking promises to be with his young son Max, but Fletcher often lets Max down, by missing his son's birthday party. But even then at 8:15 Max decides to make him an honest man as he wishes for a whole day where his father can't lie. When his son Max blows out the candles on his fifth birthday, he only has one wish - for his father to stop lying for 24 hours. When Max's wish comes true, Fletcher discovers that his mouth has suddenly become his biggest obstacle",46.367,/p1habYSdC7oD3WygQ5lynU5G5rV.jpg,1997-03-21,302710615,86,Released,Trust me.,Liar Liar,False,6.691,5706
False,/e74H6yfw9qh8uEJP3yVUfWlMvxe.jpg,Three Steps Above Heaven Collection,0,,109689,tt1797504,es,Tengo ganas de ti,"The sexy Gin is the new love of Hache, but this can not forget his former girlfriend, so the love triangle is inevitable.",46.341,/z13I3sWzOoKBDAEpJ7iK9bSznQn.jpg,2012-06-22,24016152,130,Released,,I Want You,False,7.431,1887
False,/7AOwzUtLaaIsxdDfoA8AEftPJAG.jpg,False,6000000,http://www.isawthedevilmovie.com/,49797,tt1588170,ko,악마를 보았다,"Kyung-chul is a dangerous psychopath who kills for pleasure. Soo-hyeon, a top-secret agent, decides to track down the murderer himself. He promises himself that he will do everything in his power to take vengeance against the killer, even if it means that he must become a monster himself.",46.338,/9Egrvm0ue0qy2XYmJJ0hMVetlSw.jpg,2010-08-12,12966357,144,Released,Abandon all compassion.,I Saw the Devil,False,7.8,2625
False,/A6MQBEobDU0neBuKPqxkEYwD35K.jpg,False,0,https://www.corkfilms.co.uk/duchess,1005076,tt18300732,en,Duchess,"A tough, working-class petty criminal is drawn into the treacherous world of diamond smuggling and morphs into an anti-heroine to be reckoned with in the murky underworld.",46.336,/ktQeAXWnTTL8tXdqSYHiRyvzLrw.jpg,2024-08-01,0,113,Released,Power isn't given... It's taken!,Duchess,False,6.2,24
False,/VtFa6Ph0xCO6QJ86ihCrpsDBIO.jpg,Dr. Dolittle Collection,70000000,,10808,tt0240462,en,Dr. Dolittle 2,"A group of beavers ask Dr. Dolittle to save their habitat from loggers. The only hope is to get the forest preserved because it's the home of a protected bear, but there's a problem: the bear's the only bear in the forest, so she can't reproduce. Undaunted, Dolittle persuades a circus bear to help out, but he has to teach him not just the ways of the wild, but the wiles of lady bears too.",46.296,/asYjHXBoD44B6mLOcZtMfMV3hm1.jpg,2001-06-22,176100000,87,Released,The doctor is in again.,Dr. Dolittle 2,False,5.3,1671
False,/rS8CR6cgTjNiBNQOUkITdeWVZ1k.jpg,False,44000000,https://www.sonypictures.com/movies/theinterview,228967,tt2788710,en,The Interview,"Dave Skylark and his producer Aaron Rapaport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator Kim Jong-un, they are recruited by the CIA to turn their trip to Pyongyang into an assassination mission.",46.293,/tIDC4xT65l7a8qbgg8GvwD5g8c5.jpg,2014-12-25,12342632,113,Released,The Film Hackers Tried To Get Banned,The Interview,False,6.186,5813
False,/wkPPRIducGfsbaUPsWfw0MCQdX7.jpg,False,5000000,https://www.thelmamovie.com,1051891,tt23778968,en,Thelma,"When 93-year-old Thelma Post gets duped by a phone scammer pretending to be her grandson, she sets out on a treacherous quest across the city to reclaim what was taken from her.",46.268,/rUcuageYgv9SsJoWuc0seRWG6JC.jpg,2024-06-21,12537071,98,Released,Revenge has never been sweeter.,Thelma,False,7.0,209
False,/dhaHfxS7AVNG53xdHOfJO5hRQbW.jpg,Mom's Friend Series,0,,412092,tt11772768,ko,엄마친구 2,"An art student named Gwang-ho gets dumped by his girlfriend because she was only his source of comfort, and that he's a Mama's boy and a premature ejaculator. He tries to avoid seeing her by going to a different academy and that's when his mother introduces him to her friend Soo-yeon, a sophisticated and intelligent looking woman. Gwang-ho falls for her.  Gwang-ho's mother suddenly leaves for Australia because his father is sick and Gwang-ho gets to stay in Soo-yeon's house for a few days. Looking at her, he thinks of all the things he would like to do with her and Soo-yeon's niece Ha-kyeong stimulates him to do something about his feelings.",46.244,/mLlke4cd9R65FYqtMVUZ3h3Z2z9.jpg,2016-09-01,0,92,Released,,Mom's Friend 2,False,5.6,12
False,/wfrfxivLOBtGMC98tIr2LSOeKSe.jpg,The Addams Family (Animated) Collection,0,https://mgm.com/movies/the-addams-family-2,639721,tt11125620,en,The Addams Family 2,The Addams get tangled up in more wacky adventures and find themselves involved in hilarious run-ins with all sorts of unsuspecting characters.,46.239,/ld7YB9vBRp1GM1DT3KmFWSmtBPB.jpg,2021-10-01,119815153,93,Released,Unhappy to see you again.,The Addams Family 2,False,6.974,1306
False,/inEy3A5OPgeYW4rjRiGycfEeQzA.jpg,False,10000000,,637920,tt10431500,tr,7. Koğuştaki Mucize,"Separated from his daughter, a father with an intellectual disability must prove his innocence when he is jailed for the death of a commander's child.",46.213,/bOth4QmNyEkalwahfPCfiXjNh1r.jpg,2019-10-10,28000000,132,Released,,Miracle in Cell No. 7,False,8.3,4421
False,/cPzyhThnrsmn0t0CxOggBeGrNwn.jpg,Ghost Rider Collection,57000000,https://www.sonypictures.com/movies/ghostriderspiritofvengeance,71676,tt1071875,en,Ghost Rider: Spirit of Vengeance,"When the devil resurfaces with aims to take over the world in human form, Johnny Blaze reluctantly comes out of hiding to transform into the flame-spewing supernatural hero Ghost Rider -- and rescue a 10-year-old boy from an unsavory end.",46.207,/fUJOWsjjE8u1r4YOLYe1RLYy7bm.jpg,2011-12-10,132563930,96,Released,He rides again.,Ghost Rider: Spirit of Vengeance,False,5.011,3805
